stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-01-17,4989,榮科,44.35,0.11,0.16,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,2,1.12,-0.02,2.77,,0.22,v,-9.0,30.24,60.32,2個月遞增,單月增加,單月增加,連續3個月>20%,連續3個月>50%,,,榮科,4989,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3218,大學光,276.5,-0.18,0.04,0.0,1.0,0.0,-0.02,-0.02,1,1,1,0,1,1,31.32,0.03,5.4,,6.35,,14.6,35.05,28.18,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,,,v,大學光,3218,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3305,昇貿,74.8,2.75,0.07,0.0,1.0,0.0,0.0,-0.0,1,1,1,1,1,2,8.35,0.21,3.69,,1.51,v,0.1,46.5,54.72,單月增加,單月增加,單月增加,連續3個月>20%,連續3個月>50%,,v,昇貿,3305,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3518,柏騰,23.4,1.74,0.09,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,1,8.0,0.0,0.09,,-0.71,,10.37,12.01,16.82,單月增加,單月增加,單月增加,,,,,柏騰,3518,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3552,同致,154.5,0.98,0.08,0.0,1.0,0.0,0.0,-0.03,1,1,1,0,0,1,16.98,-0.12,3.34,,3.26,,12.75,-3.89,18.24,2個月遞增,2個月遞增,單月增加,,,,,同致,3552,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3712,永崴投控,32.8,0.92,0.07,0.0,3.0,0.0,0.0,-0.0,1,1,1,1,1,2,1.63,-0.05,0.94,,0.34,v,49.9,148.97,60.8,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,單月>50%,,,永崴投控,3712,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,5306,桂盟,195.0,-0.51,0.02,0.0,1.0,0.0,0.0,-0.02,1,1,1,0,0,1,24.65,-0.03,11.82,,12.02,v,-1.81,-3.3,26.1,2個月遞增,,單月增加,連續3個月>20%,,,,桂盟,5306,16.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1305,華夏,33.8,0.3,0.0,0.0,9.0,-0.0,-0.0,-0.0,1,1,1,2,2,3,9.85,-0.05,3.22,,2.95,v,-21.1,-20.35,47.25,,,單月增加,連續3個月>20%,,,,華夏,1305,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,5425,台半,70.5,2.47,2.74,0.0,1.0,-0.32,-1.31,-1.1,1,1,2,3,8,14,8.76,-0.24,2.46,,2.29,v,7.86,15.91,26.97,3個月遞增,單月增加,單月增加,連續3個月>20%,,,v,台半,5425,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,5521,工信,8.42,0.36,0.03,0.0,1.0,-0.0,-0.0,-0.0,1,1,1,4,5,5,5.42,-0.02,0.16,,2.26,v,23.85,0.52,-49.62,3個月遞增,單月增加,3個月遞增,,,,,工信,5521,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,6165,浪凡,37.7,-0.53,0.1,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,1,0.52,0.06,3.51,,1.16,v,56.95,48.15,215.69,3個月遞增,3個月遞增,單月增加,連續3個月>20%,連續3個月>50%,連續3個月>100%,v,浪凡,6165,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,8033,雷虎,15.6,4.0,0.09,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,1.12,0.01,0.27,,0.03,v,-3.13,-20.23,30.15,3個月遞增,,單月增加,連續3個月>20%,,,,雷虎,8033,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,8201,無敵,16.3,1.88,0.06,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,1,3.29,0.39,2.28,,-0.76,,83.5,-30.08,-25.54,3個月遞增,3個月遞增,,,,,,無敵,8201,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,8429,金麗-KY,12.05,0.0,0.07,0.0,3.0,0.0,0.0,-0.0,1,1,1,0,0,1,33.08,-0.01,0.16,,-2.7,v,47.84,83.61,14.17,2個月遞增,單月增加,3個月遞增,,,,,金麗-KY,8429,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3062,建漢,27.8,4.91,0.1,0.0,6.0,0.0,0.0,-0.0,1,1,1,1,1,2,12.23,0.21,0.15,,0.07,,-11.97,-33.25,-18.23,,,,,,,,建漢,3062,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3033,威健,31.15,1.47,0.09,0.0,6.0,0.0,0.0,-0.0,1,1,1,1,1,2,10.1,0.11,3.41,,1.9,v,4.47,27.76,23.95,單月增加,3個月遞增,2個月遞增,連續3個月>20%,,,,威健,3033,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,3021,鴻名,23.1,1.99,0.06,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,1,3.09,0.09,1.3,,1.03,v,10.73,18.83,23.81,2個月遞增,2個月遞增,單月增加,連續3個月>20%,,,,鴻名,3021,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2905,三商,22.15,-0.45,0.06,0.0,9.0,0.0,0.0,-0.0,1,1,1,1,1,2,6.14,-0.01,1.58,,1.63,,60.84,-14.61,-10.52,2個月遞增,2個月遞增,,,,,,三商,2905,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1414,東和,17.35,0.29,0.06,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,1.4,-0.02,0.5,,0.27,v,3.45,-18.46,15.26,2個月遞增,,單月增加,,,,,東和,1414,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1444,力麗,10.85,0.0,0.08,0.0,14.0,0.0,0.0,-0.0,1,1,1,1,1,2,5.4,-0.04,0.2,,-0.38,v,42.2,53.31,29.91,3個月遞增,2個月遞增,2個月遞增,連續3個月>20%,,,v,力麗,1444,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1447,力鵬,9.87,0.82,0.11,0.0,12.0,0.0,0.0,-0.0,1,1,1,1,1,2,6.2,0.03,0.31,,-0.48,v,-16.19,38.56,78.85,,3個月遞增,單月增加,連續3個月>20%,連續3個月>50%,,,力鵬,1447,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1459,聯發,12.3,0.82,0.07,0.0,4.0,0.0,0.0,-0.0,1,1,1,1,1,2,1.72,-0.01,1.84,,-0.58,v,-4.95,-20.01,38.44,,,單月增加,連續3個月>20%,,,,聯發,1459,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1612,宏泰,25.25,2.23,0.07,0.0,4.0,0.0,0.0,-0.0,1,1,1,1,1,2,12.58,-0.02,1.5,,1.64,,-33.43,11.79,38.1,,單月增加,單月增加,連續3個月>20%,,,,宏泰,1612,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1727,中華化,43.1,0.58,0.08,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,2.84,0.91,1.27,,-1.26,v,24.05,61.89,11.14,2個月遞增,2個月遞增,3個月遞增,,,,,中華化,1727,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1773,勝一,161.0,3.21,0.08,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,4.56,-0.09,6.01,,6.52,v,-3.36,42.02,43.19,,單月增加,單月增加,連續3個月>20%,,,,勝一,1773,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1776,展宇,21.05,0.72,0.08,0.0,1.0,0.0,0.0,-0.0,1,1,1,0,0,1,1.38,0.0,2.19,,0.65,,9.93,-10.82,6.88,單月增加,2個月遞增,單月增加,,,,,展宇,1776,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1809,中釉,14.2,1.43,0.08,0.0,2.0,0.0,0.0,-0.0,1,1,1,1,1,2,3.33,0.05,0.17,,-0.36,v,0.59,3.38,18.18,單月增加,單月增加,單月增加,,,,,中釉,1809,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,1810,和成,16.0,0.63,0.09,0.0,7.0,0.0,0.0,-0.0,1,1,1,1,1,2,6.71,0.03,3.03,,0.24,,-12.23,15.88,4.55,,單月增加,3個月遞增,,,,,和成,1810,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2358,廷鑫,25.6,-1.92,0.07,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,1.75,0.16,0.78,,0.11,v,61.55,-4.46,31.33,3個月遞增,,單月增加,連續3個月>20%,,,,廷鑫,2358,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2371,大同,30.2,1.17,0.14,0.0,43.0,0.0,0.0,-0.49,1,1,1,2,3,10,14.99,0.16,0.54,,-0.46,v,10.46,13.03,-6.05,單月增加,3個月遞增,3個月遞增,,,,,大同,2371,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2414,精技,34.95,2.95,0.07,0.0,2.0,0.0,0.0,-0.0,1,1,1,0,0,1,9.13,0.0,2.77,,2.25,v,-11.76,-5.41,10.86,,,單月增加,,,,,精技,2414,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2486,一詮,45.85,2.69,0.16,0.0,3.0,0.0,-0.03,-0.03,1,1,1,1,2,3,2.19,0.06,1.74,,-0.75,v,-0.94,12.36,42.25,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,一詮,2486,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,2597,潤弘,128.5,0.39,0.07,0.0,1.0,0.0,0.0,-0.0,1,1,1,1,1,2,1.19,-0.02,6.89,,7.48,v,33.97,34.11,47.13,3個月遞增,3個月遞增,單月增加,連續3個月>20%,,,v,潤弘,2597,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,9945,潤泰新,66.8,1.21,0.08,0.0,26.0,0.0,-0.0,-0.01,1,1,1,2,3,5,14.62,0.0,7.13,,5.88,v,65.03,34.48,41.68,2個月遞增,2個月遞增,單月增加,連續3個月>20%,,,,潤泰新,9945,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3169,亞信,221.0,0.91,3.74,0.44,276.0,0.33,-0.04,1.2,1,1,3,1,2,2,5.38,-0.4,4.35,,3.05,v,-20.22,61.38,81.73,,單月增加,單月增加,連續3個月>20%,連續3個月>50%,,,亞信,3169,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,8070,長華*,36.9,1.65,0.36,0.36,248.0,0.36,0.36,0.36,1,1,2,0,0,0,111.02,-0.44,1.89,,1.56,v,4.5,30.41,25.85,3個月遞增,2個月遞增,2個月遞增,連續3個月>20%,,,v,長華*,8070,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3548,兆利,67.2,0.15,0.13,0.13,78.0,0.13,0.13,0.13,1,1,1,0,0,0,3.24,-0.14,1.58,,5.03,,15.82,70.97,34.26,單月增加,3個月遞增,3個月遞增,連續3個月>20%,,,v,兆利,3548,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2421,建準,45.75,3.16,0.49,0.13,317.0,0.13,0.13,0.42,1,1,5,0,0,1,18.39,0.53,1.02,,3.39,,-0.99,7.27,6.1,,單月增加,3個月遞增,,,,,建準,2421,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2476,鉅祥,63.4,-2.61,0.36,0.05,87.0,0.05,0.05,0.05,1,1,1,0,0,0,6.62,-1.1,2.79,,1.55,v,0.13,16.53,34.32,單月增加,單月增加,單月增加,連續3個月>20%,,,,鉅祥,2476,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6164,華興,14.95,0.0,0.05,0.05,48.0,0.05,0.05,0.05,1,1,1,0,0,0,0.96,-0.14,0.16,,-0.17,v,-5.46,10.0,25.49,,單月增加,單月增加,連續3個月>20%,,,,華興,6164,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,4906,正文,29.95,-0.83,0.06,0.05,192.0,0.05,0.05,0.05,1,1,1,0,0,0,6.16,0.09,1.14,,3.86,,14.14,21.97,14.81,3個月遞增,3個月遞增,2個月遞增,,,,,正文,4906,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3607,谷崧,16.45,0.92,0.05,0.05,57.0,0.05,0.05,0.05,1,1,1,0,0,0,4.39,-0.11,-1.27,,-3.32,,-15.24,-11.34,16.93,,,單月增加,,,,,谷崧,3607,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3563,牧德,244.5,0.2,0.18,0.05,22.0,0.05,0.05,0.18,1,1,4,0,0,0,10.74,-0.19,14.74,,15.02,v,-14.79,5.68,14.71,,單月增加,單月增加,,,,,牧德,3563,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3094,聯傑,37.1,-2.37,0.05,0.05,40.0,0.05,0.05,0.05,1,1,1,0,0,0,1.5,-0.66,0.63,,0.41,v,5.45,3.27,21.37,單月增加,單月增加,單月增加,連續3個月>20%,,,,聯傑,3094,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3047,訊舟,13.7,2.24,0.05,0.05,96.0,0.05,0.05,0.05,1,1,1,0,0,0,3.0,0.26,-0.27,,0.56,,12.45,-0.69,-16.52,單月增加,3個月遞增,3個月遞增,,,,,訊舟,3047,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3041,揚智,37.2,-0.27,0.07,0.05,105.0,0.05,0.05,0.05,1,1,2,0,2,2,10.42,-0.62,-0.52,,-1.26,v,39.5,73.31,35.9,3個月遞增,2個月遞增,2個月遞增,連續3個月>20%,,,v,揚智,3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,1471,首利,8.39,1.08,0.05,0.05,72.0,0.05,0.05,0.05,1,1,1,0,0,0,0.21,-0.02,-0.39,,2.63,,-3.88,-72.47,-67.21,,,,,,,,首利,1471,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2461,光群雷,23.45,0.64,0.05,0.05,78.0,0.05,0.05,0.05,1,1,1,0,0,0,6.48,0.09,2.37,,0.96,,6.26,32.36,12.99,2個月遞增,3個月遞增,3個月遞增,,,,,光群雷,2461,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2323,中環,12.0,-1.64,0.06,0.05,564.0,0.05,0.05,0.05,1,1,2,0,2,2,11.3,-0.06,,,0.1,,-12.09,-18.97,-7.38,,,,,,,,中環,2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2365,昆盈,11.85,0.85,0.05,0.05,109.0,0.05,0.05,0.05,1,1,1,0,0,0,5.44,-0.02,0.17,,0.64,,10.3,-16.72,-17.38,2個月遞增,3個月遞增,2個月遞增,,,,,昆盈,2365,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,4720,德淵,16.45,-2.95,0.04,0.04,36.0,0.04,0.04,0.04,1,1,1,0,0,0,4.51,-0.25,0.16,,0.78,,-6.52,-5.91,12.25,,,單月增加,,,,,德淵,4720,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6139,亞翔,31.5,2.61,0.04,0.04,85.0,0.04,0.04,0.04,1,1,2,0,0,0,15.7,-0.0,0.66,,1.52,,29.72,126.35,70.67,單月增加,3個月遞增,3個月遞增,連續3個月>20%,連續3個月>50%,,v,亞翔,6139,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2316,楠梓電,34.5,-1.57,0.04,0.04,81.0,0.04,0.04,0.04,1,1,1,0,0,0,26.65,0.06,2.14,,2.14,v,-2.48,8.32,11.96,,單月增加,單月增加,,,,,楠梓電,2316,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2482,連宇,15.2,-1.3,0.04,0.04,22.0,0.04,0.04,0.04,1,1,1,0,0,0,3.56,-0.1,-0.08,,-0.5,v,64.28,74.77,1.48,3個月遞增,2個月遞增,2個月遞增,,,,,連宇,2482,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2340,台亞,61.6,-2.53,0.05,0.04,192.0,0.04,0.04,0.01,1,1,1,0,0,2,14.91,-0.41,1.78,,1.52,v,-3.87,10.62,9.89,3個月遞增,2個月遞增,2個月遞增,,,,,台亞,2340,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2374,佳能,30.35,4.3,0.04,0.04,121.0,0.04,0.04,0.04,1,1,1,0,0,0,6.76,-0.34,2.46,,-1.63,v,8.53,71.97,3.87,單月增加,3個月遞增,3個月遞增,,,,,佳能,2374,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6205,詮欣,72.1,-1.64,0.04,0.04,31.0,0.04,0.04,0.04,1,1,1,0,0,0,4.01,-0.85,1.43,,2.01,,0.3,38.14,19.81,單月增加,單月增加,3個月遞增,,,,,詮欣,6205,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,4915,致伸,54.8,-0.18,1.15,0.04,185.0,0.03,0.02,0.28,1,1,8,3,7,10,42.27,-0.15,4.0,,4.3,,-1.85,12.91,4.99,,2個月遞增,2個月遞增,,,,,致伸,4915,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,1529,樂士,18.3,0.27,0.04,0.04,59.0,0.04,0.04,0.04,1,1,1,0,0,0,0.83,-0.68,0.91,,0.65,,752.81,750.89,-29.49,3個月遞增,3個月遞增,3個月遞增,,,,,樂士,1529,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,8028,昇陽半導體,51.3,-0.77,0.04,0.04,63.0,0.04,0.04,0.04,1,1,1,0,0,0,11.65,-0.11,0.85,,1.02,v,-2.31,14.04,16.5,,單月增加,單月增加,,,,,昇陽半導體,8028,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2417,圓剛,32.45,-1.67,0.04,0.04,55.0,0.04,0.04,0.04,1,1,1,0,0,0,1.2,-0.24,0.39,,6.41,,-6.54,-35.76,-32.63,,3個月遞增,,,,,,圓剛,2417,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3049,和鑫,15.45,-0.96,0.04,0.04,286.0,0.04,0.04,0.04,1,1,2,0,0,0,8.21,-0.68,0.97,,0.43,v,-19.88,4.43,22.31,,單月增加,單月增加,連續3個月>20%,,,,和鑫,3049,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2444,兆勁,12.55,0.0,0.04,0.04,47.0,0.04,0.04,0.04,1,1,1,0,0,0,0.37,-0.1,-0.09,,-0.93,,-9.53,-29.93,-0.37,,,,,,,,兆勁,2444,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3010,華立,106.0,-1.4,0.48,0.04,97.0,0.03,0.02,0.02,1,1,3,2,6,9,14.41,-0.24,8.81,,8.03,v,-6.52,15.67,19.35,,單月增加,單月增加,,,,,華立,3010,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2497,怡利電,75.6,0.4,0.04,0.04,45.0,0.04,0.04,-0.17,1,1,1,0,0,1,3.21,0.19,0.07,,-0.69,v,3.98,49.73,51.57,單月增加,單月增加,單月增加,連續3個月>20%,連續2個月>50%,,v,怡利電,2497,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2305,全友,10.9,-0.91,0.03,0.03,67.0,0.03,0.03,0.03,1,1,1,0,0,0,5.21,-0.25,0.01,,0.08,,19.62,-2.3,7.51,3個月遞增,2個月遞增,單月增加,,,,,全友,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6698,旭暉應材,47.0,-1.26,1.38,0.03,19.0,0.03,0.03,0.62,1,1,3,0,0,3,1.69,-0.13,0.14,,0.07,,16.17,32.33,37.93,單月增加,單月增加,單月增加,連續3個月>20%,,,v,旭暉應材,6698,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3669,圓展,62.9,-0.63,0.49,0.03,32.0,0.03,0.03,0.03,1,1,1,0,0,0,1.07,-0.07,6.2,,8.48,,-1.76,-29.41,-9.22,2個月遞增,3個月遞增,,,,,,圓展,3669,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,4755,三福化,153.0,-3.16,0.93,0.03,28.0,0.03,-0.03,0.75,1,1,4,0,1,2,32.33,-0.11,3.69,,4.36,v,-16.08,60.51,25.16,,單月增加,3個月遞增,連續2個月>20%,,,,三福化,4755,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3694,海華,24.1,0.42,0.03,0.03,47.0,0.03,0.03,0.03,1,1,1,0,0,0,0.97,-0.05,1.22,,2.02,,-12.86,8.34,19.34,,單月增加,單月增加,,,,,海華,3694,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3380,明泰,30.9,0.0,0.02,0.02,135.0,0.02,0.02,0.02,1,1,1,0,0,0,3.98,-0.03,0.63,,1.03,,55.09,-22.93,-13.39,3個月遞增,2個月遞增,,,,,,明泰,3380,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,2440,太空梭,17.7,0.57,0.02,0.02,31.0,0.02,0.02,0.02,1,1,1,0,0,0,0.22,-0.05,0.6,,1.58,,3.06,-7.3,40.63,單月增加,,單月增加,連續3個月>20%,,,,太空梭,2440,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6781,AES-KY,1640.0,2.5,2.39,0.01,12.0,-0.26,-0.54,-0.41,1,1,4,4,9,16,79.44,-0.13,23.06,,14.17,v,-0.53,130.82,83.25,,3個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,,,AES-KY,6781,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3105,穩懋,344.5,1.17,2.51,0.01,47.0,-0.23,-0.41,-0.41,1,1,5,4,9,15,47.79,-0.14,8.71,,15.45,,-1.67,1.86,2.41,,單月增加,單月增加,,,,,穩懋,3105,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3675,德微,258.5,-0.19,12.75,0.0,2.0,0.0,-0.24,-1.21,1,1,2,0,3,9,51.93,-0.08,5.12,,2.1,v,0.6,27.06,33.77,3個月遞增,單月增加,單月增加,連續3個月>20%,,,v,德微,3675,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,3293,鈊象,758.0,2.02,0.38,0.0,1.0,0.0,-0.08,-0.14,1,1,1,0,3,6,29.92,0.24,50.44,,48.38,v,-2.72,9.87,33.94,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,鈊象,3293,67.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,6741,91APP*-KY,276.5,0.55,2.63,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,150.6,0.13,1.75,,1.92,v,-19.71,14.28,25.78,,單月增加,單月增加,連續3個月>20%,,,,91APP*-KY,6741,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,8406,金可-KY,269.5,0.19,0.0,0.0,1.0,0.0,0.0,-0.05,1,1,1,0,0,1,66.65,0.18,8.11,,10.24,,-33.75,-6.08,21.53,,,單月增加,連續3個月>20%,,,,金可-KY,8406,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,8996,高力,53.7,0.37,0.31,0.03,26.0,0.03,0.03,0.03,1,1,1,0,0,0,7.93,0.0,1.33,,1.26,v,3.39,-23.27,7.41,2個月遞增,,單月增加,,,,,高力,8996,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,5222,全訊,170.0,-2.3,0.46,0.03,22.0,-0.19,-0.3,-0.3,1,1,1,2,3,3,5.21,0.03,2.82,,4.42,v,-5.52,2.91,29.83,,單月增加,單月增加,連續3個月>20%,,,,全訊,5222,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,6412,群電,79.6,0.63,0.44,0.02,61.0,0.01,0.0,-0.0,1,1,3,3,7,11,14.03,0.02,5.26,,5.52,,-12.93,12.87,15.77,,單月增加,單月增加,,,,,群電,6412,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,3529,力旺,1755.0,0.0,12.15,0.02,16.0,-0.2,-0.4,-0.49,1,1,3,4,8,15,56.95,-0.1,10.92,,9.52,v,-62.54,30.76,33.04,,單月增加,單月增加,連續3個月>20%,,,,力旺,3529,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,1215,卜蜂,81.7,0.12,0.81,0.01,15.0,-0.01,-0.03,-0.05,1,1,3,4,8,13,39.09,0.07,3.98,,6.18,,8.11,18.48,11.95,3個月遞增,單月增加,3個月遞增,,,,v,卜蜂,1215,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
